contract_address,token_id,from_address,to_address,amount,type,tx_hash,block_number,ts,tx_index,log_id,internal_tx_index,batch_transfer,value
79345392,16702327,0x25079ea146df20720bc8e67aac5aa76d8aaee02e0d1ce116fcd1a41cb7ec35a3,0xd38ea4423086ecbc3080e876ae435ce6544dc553,721,0x00000000000000000000000000000000000000000000000000000000000002d2,1,0xe54e098beff6c493feaef6ac273c8ec73028e68b,0xe7e8dd95bc71fea7d1f54f86828c4389f2501157,0x0000000000000000000000000000000000000000,48990000000000000,seaport,2023-02-25 02:26:23,78.47152835900269
79345393,16702328,0x1890a667c87790fe361f16dc08110de2f09b49a061f12d6eb845a77f66e51cc5,0x6339e5e072086621540d0362c4e3cea0d643e114,721,0x0000000000000000000000000000000000000000000000000000000000002da6,1,0x0b1c85999fcbdc518e01ddf66181103a39d63170,0x6b59651b983adb88461c4f2f2d02f8a72a895d23,0x0000000000000000000000000000000000000000,624500000000000000,seaport,2023-02-25 02:26:35,1000.3157677117204
79345394,16702328,0xfbe24b11cfe7d9110f06b1cdadb50daa97e94a5827f129ff3ae7bf682c0222f1,0x6339e5e072086621540d0362c4e3cea0d643e114,721,0x0000000000000000000000000000000000000000000000000000000000000841,1,0x344dd3c32c4776a91a927d7d2d19ceda8c535538,0xcc52ce478141ffdd6accd627508f7a11b7f79a6e,0x0000000000000000000000000000000000000000,626000000000000000,seaport,2023-02-25 02:26:35,1002.7184476982176
79345395,16702328,0xbb2e8d2e6f3cc1f8ed0a51652fb87a57e3b6df7f1dfda34b06d62ad5294013de,0x05c53cab431f02d159858b8564265c87bce9d4ac,721,0x0000000000000000000000000000000000000000000000000000000000000213,1,0x6d299644dafefc98ab994eb07978d1004c736e54,0xf0414b66c0dc1a35711a23ccc0f76e9c61b746c7,0x0000000000000000000000000000000000000000,1280000000000000000,seaport,2023-02-25 02:26:35,2050.2869218110523
79345396,16702328,0xbb2e8d2e6f3cc1f8ed0a51652fb87a57e3b6df7f1dfda34b06d62ad5294013de,0x05c53cab431f02d159858b8564265c87bce9d4ac,721,0x0000000000000000000000000000000000000000000000000000000000000272,1,0x6d299644dafefc98ab994eb07978d1004c736e54,0xf0414b66c0dc1a35711a23ccc0f76e9c61b746c7,0x0000000000000000000000000000000000000000,1280000000000000000,seaport,2023-02-25 02:26:35,2050.2869218110523
79345397,16702328,0xbb2e8d2e6f3cc1f8ed0a51652fb87a57e3b6df7f1dfda34b06d62ad5294013de,0x05c53cab431f02d159858b8564265c87bce9d4ac,721,0x000000000000000000000000000000000000000000000000000000000000027d,1,0x6d299644dafefc98ab994eb07978d1004c736e54,0xf0414b66c0dc1a35711a23ccc0f76e9c61b746c7,0x0000000000000000000000000000000000000000,1280000000000000000,seaport,2023-02-25 02:26:35,2050.2869218110523
79345398,16702328,0xbb2e8d2e6f3cc1f8ed0a51652fb87a57e3b6df7f1dfda34b06d62ad5294013de,0x05c53cab431f02d159858b8564265c87bce9d4ac,721,0x0000000000000000000000000000000000000000000000000000000000000217,1,0x6d299644dafefc98ab994eb07978d1004c736e54,0xf0414b66c0dc1a35711a23ccc0f76e9c61b746c7,0x0000000000000000000000000000000000000000,1280000000000000000,seaport,2023-02-25 02:26:35,2050.2869218110523
79345399,16702328,0xbb2e8d2e6f3cc1f8ed0a51652fb87a57e3b6df7f1dfda34b06d62ad5294013de,0x05c53cab431f02d159858b8564265c87bce9d4ac,721,0x000000000000000000000000000000000000000000000000000000000000021c,1,0x6d299644dafefc98ab994eb07978d1004c736e54,0xf0414b66c0dc1a35711a23ccc0f76e9c61b746c7,0x0000000000000000000000000000000000000000,1280000000000000000,seaport,2023-02-25 02:26:35,2050.2869218110523
79345400,16702328,0xbb2e8d2e6f3cc1f8ed0a51652fb87a57e3b6df7f1dfda34b06d62ad5294013de,0x05c53cab431f02d159858b8564265c87bce9d4ac,721,0x0000000000000000000000000000000000000000000000000000000000000219,1,0x6d299644dafefc98ab994eb07978d1004c736e54,0xf0414b66c0dc1a35711a23ccc0f76e9c61b746c7,0x0000000000000000000000000000000000000000,1280000000000000000,seaport,2023-02-25 02:26:35,2050.2869218110523
79345401,16702328,0xbb2e8d2e6f3cc1f8ed0a51652fb87a57e3b6df7f1dfda34b06d62ad5294013de,0x05c53cab431f02d159858b8564265c87bce9d4ac,721,0x000000000000000000000000000000000000000000000000000000000000027e,1,0x6d299644dafefc98ab994eb07978d1004c736e54,0xf0414b66c0dc1a35711a23ccc0f76e9c61b746c7,0x0000000000000000000000000000000000000000,1280000000000000000,seaport,2023-02-25 02:26:35,2050.2869218110523
79345402,16702328,0xbb2e8d2e6f3cc1f8ed0a51652fb87a57e3b6df7f1dfda34b06d62ad5294013de,0x05c53cab431f02d159858b8564265c87bce9d4ac,721,0x000000000000000000000000000000000000000000000000000000000000027f,1,0x6d299644dafefc98ab994eb07978d1004c736e54,0xf0414b66c0dc1a35711a23ccc0f76e9c61b746c7,0x0000000000000000000000000000000000000000,1280000000000000000,seaport,2023-02-25 02:26:35,2050.2869218110523
79345403,16702328,0xbb2e8d2e6f3cc1f8ed0a51652fb87a57e3b6df7f1dfda34b06d62ad5294013de,0x05c53cab431f02d159858b8564265c87bce9d4ac,721,0x0000000000000000000000000000000000000000000000000000000000000282,1,0x6d299644dafefc98ab994eb07978d1004c736e54,0xf0414b66c0dc1a35711a23ccc0f76e9c61b746c7,0x0000000000000000000000000000000000000000,1280000000000000000,seaport,2023-02-25 02:26:35,2050.2869218110523
79345404,16702328,0xbb2e8d2e6f3cc1f8ed0a51652fb87a57e3b6df7f1dfda34b06d62ad5294013de,0x05c53cab431f02d159858b8564265c87bce9d4ac,721,0x000000000000000000000000000000000000000000000000000000000000025a,1,0xd7e95f4ab1a57577528bae6dc525cd603dd562ae,0xf0414b66c0dc1a35711a23ccc0f76e9c61b746c7,0x0000000000000000000000000000000000000000,680000000000000000,seaport,2023-02-25 02:26:35,1089.2149272121214
79345405,16702329,0xba831b5776679e5b2cda2bc8ba06e6e35f53fa7da6a65d2baa50971621d6ae6e,0x977dc06b51e14277a5ac047b44c78dbcc60a372b,721,0x0000000000000000000000000000000000000000000000000000000000000764,1,0x867217cb00372c0a69262435d943966e35d6898a,0xd83ecb7b342fcae2063ed82c1ecc3411010b8966,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,19000000000000000,seaport,2023-02-25 02:26:47,30.383102644189538
79345406,16702330,0xb818f24136d5d1d8c6cd9b3012a9a332950744b030290eaf05148692ed2c47d1,0xd9ddf01163a45b69b8cdbffd635a7405fb39a516,1155,0x0000000000000000000000000000000000000000000000000000000000000001,1,0xce739d4aae0ad2a5af4f52576b36e8163bbdd24b,0x6d6191789d19332a89d8ddf311e6b0d278c9b0b1,0x0000000000000000000000000000000000000000,104000000000000000,seaport,2023-02-25 02:26:59,166.58581239714798
79345407,16702330,0x1b50f528745f8b2aa3eff4abd9aa2ecff20bd9576ed13ccd86f7badd466eec05,0x71ac0bd96517f5469159745201702ab9227609e5,721,0x000000000000000000000000000000000000000000000000000000000000026d,1,0x49e6d94ff389f58a786de23fbb90382474796ac2,0xcf54a61132b5ea685936102f658e586308e7c73e,0x0000000000000000000000000000000000000000,205000000000000000,seaport,2023-02-25 02:26:59,328.3662648213013
79345408,16702330,0x1f11b75e6707a16e83bc4325291fff5dda1611595101372be9c698a590eb956d,0x0be697ce3f41508510ccf502c55c37990274f05e,721,0x00000000000000000000000000000000000000000000000000000000000006a9,1,0xc167513801a009972f655ce8f57c50b0b4e70489,0x3386fa09690dd22482d546aa91a07d0b9cc526fd,0x0000000000000000000000000000000000000000,83000000000000000,seaport,2023-02-25 02:26:59,132.9482925861854
79345409,16702330,0x2cc5695a0255b29c6581ad2f4be73932426d17ff0df0f2030d92771f8d6b5854,0xbd8451d2d5fb88469a764b05c1e0b623c5106145,721,0x000000000000000000000000000000000000000000000000000000000000307a,1,0x9c4f52cf0f6537031d64b0c8ba7ea1729f0d1087,0xd72d94f0960c6faf77e49c3f4c86270218c2f9b1,0x0000000000000000000000000000000000000000,49100000000000000,seaport,2023-02-25 02:26:59,78.64772489134582
79345410,16702330,0xd2fbdb96d464b91784ab7d3d655461500e08eefdc0d69e130e2233e5e3fc90a6,0x080c23415bd7f11fd8caea9d132a89e866028af3,721,0x00000000000000000000000000000000000000000000000000000000000003ee,1,0x67d54c6a5071fcd59223e62eb0ee047f9cda9176,0x8a71de5b44f8a5adf7c935e4ed0b2d6ab4080f5d,0x0000000000000000000000000000000000000000,15000000000000000,seaport,2023-02-25 02:26:59,24.026799864973263
79345411,16702330,0xd2fbdb96d464b91784ab7d3d655461500e08eefdc0d69e130e2233e5e3fc90a6,0x080c23415bd7f11fd8caea9d132a89e866028af3,721,0x000000000000000000000000000000000000000000000000000000000000079d,1,0xc5c71130591a16bba068435eb3d7eaa3b2242d68,0x8a71de5b44f8a5adf7c935e4ed0b2d6ab4080f5d,0x0000000000000000000000000000000000000000,17000000000000000,seaport,2023-02-25 02:26:59,27.230373180303037
79345412,16702330,0xd2fbdb96d464b91784ab7d3d655461500e08eefdc0d69e130e2233e5e3fc90a6,0x080c23415bd7f11fd8caea9d132a89e866028af3,721,0x0000000000000000000000000000000000000000000000000000000000000828,1,0xc5c71130591a16bba068435eb3d7eaa3b2242d68,0x8a71de5b44f8a5adf7c935e4ed0b2d6ab4080f5d,0x0000000000000000000000000000000000000000,17000000000000000,seaport,2023-02-25 02:26:59,27.230373180303037
79345413,16702330,0xf7e3dc3ae8673f40d3f78e8e4c82894b0c87c7dc1e1a667ea31ebbc5c579fbbe,0xf793a77e32a0e5c0cd28383e1e04bbc66ee52438,721,0x0000000000000000000000000000000000000000000000000000000000000f43,1,0xa6995f02691bfa3f9f22eaf8e5e9239de8c5c095,0x4fce51bd460e3c0b0012920af679397dea903b45,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,140404450000000000,seaport,2023-02-25 02:26:59,224.52225347636724
79345414,16702330,0xdcdb205d6350fd276dcf3d6e012519d3ad50db7016c7f65e855ebf0a9c521896,0xf32e1bde889ecf672ffae863721c8f7d280f853b,721,0x00000000000000000000000000000000000000000000000000000000000004e6,1,0xb4b439720051a7d4aec28bec723f84c2b20251e0,0x588258f55770730aeb26ff15a00104628f7b1e75,0x0000000000000000000000000000000000000000,29000000000000000,seaport,2023-02-25 02:26:59,46.45181307228165
79345415,16702330,0xdcdb205d6350fd276dcf3d6e012519d3ad50db7016c7f65e855ebf0a9c521896,0xf32e1bde889ecf672ffae863721c8f7d280f853b,721,0x0000000000000000000000000000000000000000000000000000000000002430,1,0x6bc77c8591556d2dcdfdb1334079cc579b10a302,0x588258f55770730aeb26ff15a00104628f7b1e75,0x0000000000000000000000000000000000000000,29000000000000000,seaport,2023-02-25 02:26:59,46.45181307228165
79345416,16702330,0xdcdb205d6350fd276dcf3d6e012519d3ad50db7016c7f65e855ebf0a9c521896,0xf32e1bde889ecf672ffae863721c8f7d280f853b,721,0x0000000000000000000000000000000000000000000000000000000000001b85,1,0xb4b439720051a7d4aec28bec723f84c2b20251e0,0x588258f55770730aeb26ff15a00104628f7b1e75,0x0000000000000000000000000000000000000000,30000000000000000,seaport,2023-02-25 02:26:59,48.05359972994653
79345417,16702330,0xdcdb205d6350fd276dcf3d6e012519d3ad50db7016c7f65e855ebf0a9c521896,0xf32e1bde889ecf672ffae863721c8f7d280f853b,721,0x00000000000000000000000000000000000000000000000000000000000014be,1,0xd3aefe3c531e3e2eb0689206e7d495843c943550,0x588258f55770730aeb26ff15a00104628f7b1e75,0x0000000000000000000000000000000000000000,35000000000000000,seaport,2023-02-25 02:26:59,56.06253301827096
79345418,16702330,0xdcdb205d6350fd276dcf3d6e012519d3ad50db7016c7f65e855ebf0a9c521896,0xf32e1bde889ecf672ffae863721c8f7d280f853b,721,0x0000000000000000000000000000000000000000000000000000000000000f87,1,0x01ca37a5ab214dc34eb531c20d9e84f48ee6dde3,0x588258f55770730aeb26ff15a00104628f7b1e75,0x0000000000000000000000000000000000000000,38000000000000000,seaport,2023-02-25 02:26:59,60.867892991265606
79345419,16702330,0xf34299ad87b9f3d66a89ad32429a6395809121c3bc18b5f1c5ddffa19c16773c,0x9a4536aaee702c057b355a95d030a45c499fde61,721,0x0000000000000000000000000000000000000000000000000000000000001008,1,0x81c20dae3aa6dd92c8557746ad9ff4312f954777,0x2c91e6aee867f053f6bed4b60c9df926b928f82b,0x0000000000000000000000000000000000000000,2800000000000000,seaport,2023-02-25 02:26:59,4.485002641461676
79345420,16702331,0xd82790a10016fb5decf81c29b9d417cf30a4c4c4a7dba98ec7f0a45e0ad89543,0xa74ae2c6fca0cedbaef30a8ceef834b247186bcf,721,0x0000000000000000000000000000000000000000000000000000000000000979,1,0x2be40ca010d5fdf8558ebba39f46f9c069760b45,0x40c2be61ca5ec71357500916bd2aab3c530c8abb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,125000000000000000,seaport,2023-02-25 02:27:11,199.8888331854575
79345421,16702331,0xe74677529249d2d2a0cd14427ff9e1abab01fe88fa080749ecf562fd9c43c6eb,0xee3aaf303ec9edd774be6c5092f3faf7f87118ee,721,0x0000000000000000000000000000000000000000000000000000000000000288,1,0x65af2cbc64465b7955c2d8cc5badf4414423f677,0x77f0959f8928cad84194c70d19fc6933ca46d90b,0x0000000000000000000000000000000000000000,66944444444444440,seaport,2023-02-25 02:27:11,107.2307179158992
79345422,16702331,0xe74677529249d2d2a0cd14427ff9e1abab01fe88fa080749ecf562fd9c43c6eb,0xee3aaf303ec9edd774be6c5092f3faf7f87118ee,721,0x0000000000000000000000000000000000000000000000000000000000000289,1,0x65af2cbc64465b7955c2d8cc5badf4414423f677,0x77f0959f8928cad84194c70d19fc6933ca46d90b,0x0000000000000000000000000000000000000000,66944444444444440,seaport,2023-02-25 02:27:11,107.2307179158992
79345423,16702331,0xd2da14b47a743ec616f3e0b5b77e5d8d90a1944780b0067c1197f7c615e3095d,0x11450058d796b02eb53e65374be59cff65d3fe7f,721,0x00000000000000000000000000000000000000000000000000000000000006d7,1,0x66345069da1089b7f9f5174ecb0103a7a2ce7909,0xd8bcae1c6c8e40737afba7e16da3425d7e7d694c,0x0000000000000000000000000000000000000000,849000000000000000,seaport,2023-02-25 02:27:11,1359.916872357487
79345424,16702331,0x29133cc0a75255fb69eca71b566af843aadb0e4a199326072bbc2aa90ff0d60d,0x7f74e943c8bea591b8b4219b085d75510dd1b3d7,721,0x0000000000000000000000000000000000000000000000000000000000000442,1,0x16fe80ace4c0c5159548d93449badc1cce8fe83f,0x539df4e155bbb220c9b960a31e8280198483e802,0x0000000000000000000000000000000000000000,40000000000000000,seaport,2023-02-25 02:27:11,64.07146630659538
79345425,16702331,0x29133cc0a75255fb69eca71b566af843aadb0e4a199326072bbc2aa90ff0d60d,0x7f74e943c8bea591b8b4219b085d75510dd1b3d7,721,0x0000000000000000000000000000000000000000000000000000000000000201,1,0x91fa982255f24f7cb841c6218a08177241777ade,0x539df4e155bbb220c9b960a31e8280198483e802,0x0000000000000000000000000000000000000000,41000000000000000,seaport,2023-02-25 02:27:11,65.67325296426026
79345426,16702331,0x29133cc0a75255fb69eca71b566af843aadb0e4a199326072bbc2aa90ff0d60d,0x7f74e943c8bea591b8b4219b085d75510dd1b3d7,721,0x0000000000000000000000000000000000000000000000000000000000000202,1,0x91fa982255f24f7cb841c6218a08177241777ade,0x539df4e155bbb220c9b960a31e8280198483e802,0x0000000000000000000000000000000000000000,41000000000000000,seaport,2023-02-25 02:27:11,65.67325296426026
79345427,16702331,0x508449b44be22e1c32f1c8c9944889cbc7e66c888a1e95d4155b29b468c65c9e,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,721,0x0000000000000000000000000000000000000000000000000000000000000175,1,0xf46dbd0155b719bc637ca83b4325a1c1eaeb1dd4,0x16dae1199224e67a9a7ebbe8344347ac2a0836da,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,258390000000000000,seaport,2023-02-25 02:27:11,413.1942048543229
79345428,16702331,0xeac113c63329f7caa75ee68e81a3e982eedb06cc48e770190a785d83e068a04c,0x209e639a0ec166ac7a1a4ba41968fa967db30221,721,0x00000000000000000000000000000000000000000000000000000000000007a2,1,0xb501404ad37b8b668740944b25ee0e221a737d59,0x3e6b009b9656fc0bec04200ab5061962c86c7bd2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,259834500000000000,seaport,2023-02-25 02:27:11,415.5041202106141
79345429,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x0000000000000000000000000000000000000000000000000000000000001545,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0x30f8b9f0d81a0fd5d26937379c648c8ae8986a35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8000000000000000,seaport,2023-02-25 02:27:11,12.79288532386928
79345430,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x000000000000000000000000000000000000000000000000000000000000185e,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345431,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x00000000000000000000000000000000000000000000000000000000000009d9,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345432,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x0000000000000000000000000000000000000000000000000000000000001bf1,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345433,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x2f81533eeff5b9f6bf8159cee874a2a968db0305,721,0x0000000000000000000000000000000000000000000000000000000000001029,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0x61b018564e6ace8c60be0bbac011fd25243aef1a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20700000000000000,seaport,2023-02-25 02:27:11,33.10159077551176
79345434,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x2f81533eeff5b9f6bf8159cee874a2a968db0305,721,0x0000000000000000000000000000000000000000000000000000000000000466,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0x137a3cf35bfd3dee57a0b67fcb69f87608b7e342,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20600000000000000,seaport,2023-02-25 02:27:11,32.94167970896339
79345435,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x0000000000000000000000000000000000000000000000000000000000001f88,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345436,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x2f81533eeff5b9f6bf8159cee874a2a968db0305,721,0x0000000000000000000000000000000000000000000000000000000000000d30,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0x64198cfc07c824e1860fd290448dc6996175770e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18500000000000000,seaport,2023-02-25 02:27:11,29.583547311447706
79345437,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x0000000000000000000000000000000000000000000000000000000000000b81,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345438,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x0000000000000000000000000000000000000000000000000000000000000b68,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345439,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x0000000000000000000000000000000000000000000000000000000000000b80,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345440,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x0000000000000000000000000000000000000000000000000000000000000b67,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345441,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x0000000000000000000000000000000000000000000000000000000000000b5d,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345442,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x0000000000000000000000000000000000000000000000000000000000000b7c,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345443,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x00000000000000000000000000000000000000000000000000000000000009a2,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345444,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x000000000000000000000000000000000000000000000000000000000000198e,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345445,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x0000000000000000000000000000000000000000000000000000000000000b7b,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345446,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x00000000000000000000000000000000000000000000000000000000000014cd,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345447,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x0000000000000000000000000000000000000000000000000000000000001db4,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345448,16702331,0xf40bccad2565250c005d7a59599b64f500c47945c98594c7d2353e51f3ad24a6,0x0c3ee1fdcdb45ab9464640f807313190f8dad680,721,0x0000000000000000000000000000000000000000000000000000000000001fd4,1,0x1ebec4b10f47fd4b1bd7421d6895f934b072860c,0xda85661158d1d2b2d1dec7f7197ed350c8367ef6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6780000000000000,seaport,2023-02-25 02:27:11,10.841970311979214
79345449,16702332,0x27c629c1d2f7e88a22f610400350baeb93f93a9275812b52fb6a1189a99970a5,0x6339e5e072086621540d0362c4e3cea0d643e114,721,0x0000000000000000000000000000000000000000000000000000000000002a05,1,0xce49a5b02943335cdb1512eea1073c28a5d16f55,0xe6071dad412b4075048585cf941bd1a29dd6b4ff,0x0000000000000000000000000000000000000000,629000000000000000,seaport,2023-02-25 02:27:23,1007.5238076712122
79345450,16702332,0xaed84452194da0ae9ba8484b998abe53e3c0500b3ed5174fbee6fd1d2826bedb,0x277f448a4d43318ea626fd224b3bf77295387d68,1155,0x0000000000000000000000000000000000000000000000000000000000000004,1,0x945ddc5135015685e49624f2d57ea22d766883b1,0x7defc7b8b8ab4dc435eaa25b2ef1b0c37f6e4700,0x0000000000000000000000000000000000000000,22000000000000000,seaport,2023-02-25 02:27:23,35.239306468627454
79345451,16702332,0x17f4a3a63f2ac54a6f9f31724cf28175d3126fed9d4edeb1385a0b0d34409f28,0xfe290336a7fb1d5fdccde1c4ffeb714ab6892bc2,721,0x0000000000000000000000000000000000000000000000000000000000002461,1,0xffbae1715e15b01ee043733994c472f8e891cb0e,0x64b1862e35802e719b68a5086f8881e6b432f313,0x0000000000000000000000000000000000000000,25000000000000000,seaport,2023-02-25 02:27:23,40.04466644162211
79345452,16702332,0xe464685fa602ba65f3f167a63f94e92344a1ecf092bc4db9a70d528541e2a043,0xddf65c5f5e1656125feb6a856f77f3d1524840e7,721,0x00000000000000000000000000000000000000000000000000000000000014e7,1,0x1788c4f4f63715c927a2149e592f2dc6e24cb73c,0xd0653043815695d3e191357a94fcdad2e7190c1d,0x0000000000000000000000000000000000000000,26000000000000000,seaport,2023-02-25 02:27:23,41.646453099286994
